Date,WJ,CITIC,GY,EB,SH,BJ,ID(XY),CS,NJ,HZ,JS,WX,Merchants,MS,HX,PD,BOC,HS,CRCB,BANKCOMM,JY,NB,PSBC,ICBC,ABC,CCB,PA
2013/5/14,,3.233063,,2.197613,,2.85852,8.678144,,2.098557,,,,9.578555,5.207794,4.019435,4.712438,2.340159,,2.385353,3.798335,,4.993901,,3.544037,2.334163,4.195592,6.303844
2013/5/15,,3.21813,,2.204702,,2.868259,8.663592,,2.11445,,,,9.765348,5.223252,4.027104,4.721887,2.371528,,2.335014,3.798335,,5.038444,,3.58277,2.352786,4.221652,6.307106
2013/5/16,,3.277863,,2.233058,,2.920232,8.784813,,2.150793,,,,9.966574,5.38293,4.142049,4.797514,2.35898,,2.335014,3.786042,,5.162181,,3.589224,2.327955,4.202106,6.637169
2013/5/20,,3.345063,,2.268504,,2.978705,9.007976,,2.216652,,,,9.959395,5.522011,4.199526,4.920407,2.396624,,2.363842,3.82292,,5.261164,,3.640868,2.340371,4.267256,6.856119
2013/5/21,,3.322663,,2.254326,,2.965712,8.959443,,2.191675,,,,9.750992,5.49111,4.168869,4.887321,2.365254,,2.323483,3.79219,,5.231469,,3.563403,2.321747,4.208622,6.895341
2013/5/22,,3.35253,,2.254326,,2.972205,9.085614,,2.198486,,,,10.052793,5.480806,4.195696,4.896771,2.346433,,2.335014,3.810627,,5.28591,,3.569858,2.334163,4.202106,6.914947
2013/5/23,,3.270396,,2.211791,,2.90724,8.896431,,2.153059,,,,9.715098,5.362332,4.11523,4.797514,2.296242,,2.294656,3.706143,,5.22157,,3.473027,2.278292,4.104383,6.7058
2013/5/24,,3.277863,,2.233058,,2.933225,8.940089,,2.16442,,,,9.707919,5.372628,4.107562,4.82115,2.296242,,2.323483,3.699997,,5.241368,,3.479482,2.265876,4.104383,6.761348
2013/5/27,,3.262929,,2.21888,,2.920232,8.877003,,2.155332,,,,9.621628,5.38293,4.076912,4.863685,2.315063,,2.311953,3.706143,,5.261164,,3.492393,2.265876,4.117414,6.673119
2013/5/28,,3.322663,,2.254326,,2.988451,9.090415,,2.212113,,,,9.887534,5.532314,4.188035,4.986579,2.365254,,2.27736,3.749166,,5.419544,,3.550492,2.309331,4.176047,7.058733
2013/5/29,,3.307729,,2.240148,,2.975459,9.085614,,2.20303,,,,9.779778,5.475651,4.153547,4.972398,2.340159,,2.265829,3.706143,,5.345307,,3.498848,2.278292,4.117414,6.954159
2013/5/30,,3.270396,,2.233058,,2.959212,9.056508,,2.198486,,,,9.75817,5.413841,4.12289,4.981853,2.333885,,2.237001,3.693851,,5.300757,,3.492393,2.265876,4.136958,6.928012
2013/5/31,,3.255463,,2.21888,,2.955966,8.993423,,2.178048,,,,9.75817,5.388086,4.096071,4.948768,2.308789,,2.27736,3.656973,,5.246316,,3.531126,2.259668,4.104383,6.859389
2013/6/3,,3.255463,,2.233058,,2.946219,8.930338,,2.171232,,,,9.894711,5.346874,4.103732,5.028748,2.308789,,2.225471,3.626243,,5.241368,,3.485938,2.247252,4.084839,6.833242
2013/6/4,,3.21813,,2.211791,,2.923486,8.906108,,2.148521,,,,9.880354,5.295365,4.099901,4.977643,2.315063,,2.225471,3.626243,,5.186926,,3.473027,2.241044,4.078324,6.905144
2013/6/5,,3.19573,,2.197613,,2.881253,8.673268,,2.141705,,,,9.600091,5.202645,4.057754,4.931645,2.302516,,2.202409,3.620096,,5.137435,,3.460116,2.228629,4.052264,6.800561
2013/6/6,,3.143463,,2.167272,,2.845527,8.411325,,2.094012,,,,9.470728,5.15113,3.981118,4.829436,2.289968,,2.185112,3.589365,,5.073088,,3.421383,2.197589,4.00666,6.57835
2013/6/7,,3.06133,,2.152823,,2.81304,8.265799,,2.078113,,,,9.463549,5.145982,3.93131,4.77833,2.214184,,2.185112,3.558634,,4.998851,,3.382651,2.185174,3.96757,6.382268
2013/6/13,,2.941863,,2.095029,,2.748075,7.979625,,2.021337,,,,9.306608,5.089319,3.827855,4.609683,2.102158,,2.081334,3.40498,,4.766233,,3.285819,2.085847,3.769726,6.140442
2013/6/14,,2.94933,,2.116702,,2.741581,7.994179,,2.030421,,,,9.223516,5.13053,3.854674,4.609683,2.095568,,2.104396,3.392687,,4.771182,,3.272908,2.092055,3.728825,6.228679
2013/6/17,,2.956796,,2.160048,,2.735081,7.921414,,2.016793,,,,9.140426,5.104769,3.843176,4.604574,2.135107,,2.110161,3.429565,,4.721682,,3.27223,2.129303,3.817444,6.287499
2013/6/18,,2.979197,,2.167272,,2.754574,8.071743,,2.032693,,,,9.21597,5.125375,3.870002,4.635239,2.128516,,2.104396,3.429565,,4.751385,,3.265456,2.129303,3.796993,6.447629
2013/6/19,,2.92693,,2.13115,,2.725335,7.868008,,1.998621,,,,9.049787,5.022351,3.816356,4.543245,2.088978,,2.058272,3.368103,,4.647446,,3.218032,2.098264,3.701557,6.287499
2013/6/20,,2.807463,,2.087805,,2.624636,7.572156,,1.941846,,,,8.664517,4.785403,3.647764,4.303052,2.029669,,1.954493,3.269764,,4.51381,,3.096086,2.036937,3.510685,5.936316
2013/6/21,,2.81493,,2.102253,,2.614896,7.484843,,1.975911,,,,8.845794,4.867821,3.632435,4.231506,2.023079,,1.942963,3.208303,,4.518759,,3.12996,2.030345,3.537952,5.989413
2013/6/24,,2.673064,,1.979441,,2.400505,6.737792,,1.864627,,,,8.256608,4.383613,3.329731,3.843106,1.970361,,1.850715,3.109964,,4.073319,,3.035112,1.971017,3.462967,5.389405
2013/6/25,,2.65813,,1.99389,,2.445985,6.757196,,1.864627,,,,8.249062,4.347556,3.329731,3.986205,1.99672,,1.850715,3.116111,,4.073319,,2.980914,1.984201,3.462967,5.299139
2013/6/26,,2.613331,,1.964993,,2.436238,6.74749,,1.832828,,,,8.052614,4.275442,3.287583,3.970872,2.062619,,1.896839,3.214449,,4.028777,,3.184158,2.069897,3.687923,5.182329
2013/6/27,,2.665597,,1.99389,,2.491457,6.854212,,1.866893,,,,8.249062,4.34208,3.31824,4.027086,2.062619,,1.833419,3.171426,,4.058472,,3.224807,2.083081,3.67429,5.097366
2013/6/28,,2.77013,,2.087805,,2.58891,7.164665,,1.914592,,,,8.762703,4.532475,3.456182,4.231506,2.102158,,1.896839,3.222994,,4.192107,,3.312879,2.109449,3.742459,5.293827
2013/7/2,,2.755197,,2.073356,,2.52719,6.926974,,1.882793,,,,8.468148,4.484877,3.402536,4.165069,2.049439,,1.850715,3.152088,,4.142608,,3.218032,2.076489,3.599304,5.097366
2013/7/3,,2.695464,,2.015562,,2.468718,6.836029,,1.860083,,,,8.573879,4.46372,3.325902,4.108855,1.990131,,1.746937,3.055398,,4.063421,,3.089311,1.984201,3.510685,4.954002
2013/7/4,,2.70293,,2.030011,,2.481711,6.919394,,1.878254,,,,8.490788,4.484877,3.352728,4.149737,2.0099,,1.752702,3.087628,,4.107964,,3.163834,1.997385,3.572037,4.975243
2013/7/5,,2.710397,,2.015562,,2.481711,7.048233,,1.871438,,,,8.513429,4.490162,3.352728,4.144629,2.069208,,1.775764,3.158534,,4.112913,,3.265456,2.030345,3.653839,4.975243
2013/7/8,,2.65813,,2.008338,,2.410252,6.88908,,1.816928,,,,8.332151,4.437277,3.291421,4.042418,2.023079,,1.764233,3.10052,,3.999081,,3.211257,1.997385,3.578854,4.773479
2013/7/9,,2.65813,,2.008338,,2.426491,6.919394,,1.828283,,,,8.430337,4.442564,3.314409,4.047527,2.01649,,1.758467,3.087628,,4.008981,,3.211257,1.997385,3.578854,4.778782
2013/7/10,,2.717864,,2.044459,,2.504451,7.161914,,1.851,,,,8.551239,4.548339,3.402536,4.144629,2.056029,,1.798826,3.158534,,4.122811,,3.251906,2.030345,3.647022,4.99117
2013/7/11,,2.867197,,2.145599,,2.751321,7.881895,,1.975911,,,,9.178236,4.997887,3.655425,4.527913,2.121927,,1.931432,3.274561,,4.454421,,3.353528,2.102857,3.756092,5.490296
2013/7/12,,2.799997,,2.08058,,2.624636,7.631797,,1.907775,,,,8.777873,4.818069,3.52898,4.338825,2.088978,,1.862246,3.222994,,4.376821,,3.319654,2.076489,3.708374,5.490296
2013/7/15,,2.919464,,2.095029,,2.640882,7.775792,,1.937302,,,,8.800512,4.844512,3.590288,4.374598,2.088978,,1.856481,3.216547,,4.444074,,3.326429,2.069897,3.742459,5.580554
2013/7/16,,2.919464,,2.102253,,2.666869,7.783372,,1.955473,,,,8.785419,4.860374,3.613277,4.364381,2.075798,,1.839184,3.222994,,4.444074,,3.312879,2.069897,3.728825,5.511528
2013/7/17,,2.852263,,2.058908,,2.644129,7.654534,,1.964556,,,,8.611691,4.781049,3.5558,4.318385,2.088978,,1.833419,3.203656,,4.381994,,3.339978,2.056713,3.742459,5.384093
2013/7/18,,2.821176,,2.015562,,2.608396,7.343804,,2.078695,,,,8.445431,4.617095,3.513651,4.190618,2.088978,,1.856481,3.210102,,4.278519,,3.333204,2.056713,3.762909,5.214185
2013/7/19,,2.766773,,1.972217,,2.569417,7.101284,,2.03233,,,,8.249062,4.447856,3.460013,4.103741,2.069208,,1.856481,3.184318,,4.164706,,3.333204,2.030345,3.742459,5.007099
2013/7/22,,2.720142,,1.957768,,2.681709,7.048233,,2.047785,,,,8.196157,4.453142,3.460013,4.062859,2.075798,,1.810357,3.177871,,4.159532,,3.292555,2.017161,3.708374,5.001796
2013/7/23,,2.797861,,1.986665,,2.732516,7.305912,,2.094151,,,,8.354793,4.569496,3.5558,4.159961,2.154876,,1.891073,3.319684,,4.268171,,3.45515,2.089673,3.885612,5.288523
2013/7/24,,2.743458,,1.950544,,2.674447,7.116442,,2.058086,,,,8.233968,4.479584,3.546212,4.088415,2.161466,,1.885308,3.306792,,4.206092,,3.482249,2.109449,3.899246,5.182329
2013/7/25,,2.735686,,1.950544,,2.685335,7.108863,,2.047785,,,,8.181063,4.442564,3.503232,4.098632,2.154876,,1.885308,3.2939,,4.195745,,3.45515,2.102857,3.926514,5.208873
2013/7/26,,2.704598,,1.936096,,2.685335,7.078548,,2.045208,,,,8.113065,4.442564,3.465621,4.073083,2.161466,,1.879542,3.306792,,4.149185,,3.461925,2.102857,3.940148,5.118607
2013/7/29,,2.650196,,1.89275,,2.605505,6.919394,,2.003996,,,,7.924242,4.310344,3.325919,3.955541,2.135107,,1.833419,3.248777,,4.076751,,3.428051,2.069897,3.899246,4.996484
2013/7/30,,2.696827,,1.914423,,2.638163,6.94971,,2.019451,,,,8.067785,4.373807,3.374277,4.006646,2.148286,,1.850715,3.255224,,4.144004,,3.448376,2.076489,3.919698,5.139848
2013/7/31,,2.689055,,1.921647,,2.663567,6.866344,,2.019451,,,,8.007335,4.3791,3.411887,4.016862,2.141696,,1.827653,3.255224,,4.154359,,3.45515,2.069897,3.946964,5.092062
2013/8/1,,2.735686,,1.957768,,2.703477,7.025497,,2.050362,,,,8.21125,4.474298,3.454875,4.083299,2.148286,,1.868012,3.268116,,4.226786,,3.461925,2.056713,3.946964,5.267282
2013/8/2,,2.71237,,1.957768,,2.707112,6.995182,,2.045208,,,,8.165971,4.453142,3.465621,4.078191,2.141696,,1.873777,3.281007,,4.211265,,3.448376,2.076489,3.946964,5.214185
2013/8/5,,2.727914,,1.972217,,2.718,7.108863,,2.063241,,,,8.196157,4.495455,3.535465,4.119072,2.141696,,1.925666,3.306792,,4.247478,,3.434826,2.083081,3.926514,5.277898
2013/8/6,,2.720142,,1.964993,,2.707112,7.078548,,2.060663,,,,8.12816,4.490162,3.540842,4.103741,2.121927,,1.902604,3.274561,,4.273345,,3.387403,2.083081,3.878796,5.267282
2013/8/7,,2.720142,,1.950544,,2.696224,7.070971,,2.055516,,,,8.097972,4.516604,3.556959,4.093524,2.075798,,1.868012,3.229439,,4.257825,,3.339978,2.050121,3.796993,5.272595
2013/8/8,,2.71237,,1.94332,,2.685335,7.025497,,2.055516,,,,8.120612,4.490162,3.5892,4.083299,2.082388,,1.850715,3.235886,,4.257825,,3.353528,2.043529,3.817444,5.251355
2013/8/9,,2.720142,,1.950544,,2.699851,7.048233,,2.058086,,,,8.075332,4.453142,3.599947,4.093524,2.088978,,1.868012,3.261669,,4.231959,,3.367078,2.056713,3.844711,5.230114
2013/8/12,,2.782317,,2.015562,,2.776061,7.487801,,2.107029,,,,8.347247,4.701715,3.702032,4.246839,2.135107,,1.937197,3.35836,,4.376821,,3.475475,2.135817,3.987865,5.484984
2013/8/13,,2.805632,,2.015562,,2.790576,7.821265,,2.107029,,,,8.422791,4.786334,3.728895,4.303052,2.201005,,2.046741,3.480834,,4.381994,,3.577097,2.254474,4.076484,5.57525
2013/8/14,,2.805632,,2.008338,,2.779688,7.753056,,2.094151,,,,8.422791,4.77047,3.707408,4.246839,2.201005,,2.046741,3.480834,,4.387167,,3.577097,2.254474,4.076484,5.538082
2013/8/15,,2.782317,,1.986665,,2.747031,7.624218,,2.070971,,,,8.339699,4.701715,3.653674,4.200842,2.201005,,2.046741,3.480834,,4.294039,,3.583872,2.267658,4.049217,5.415958
2013/8/16,,2.805632,,1.99389,,2.747031,7.7379,,2.101882,,,,8.301966,4.77047,3.691285,4.246839,2.214184,,2.081334,3.513063,,4.366474,,3.597421,2.30721,4.056034,5.617723
2013/8/19,,2.83672,,1.99389,,2.79783,8.003156,,2.109606,,,,8.40015,4.960866,3.734272,4.318385,2.227364,,2.092865,3.493724,,4.402687,,3.590647,2.27425,4.056034,5.729229
2013/8/20,,2.813404,,1.986665,,2.837749,8.139573,,2.094151,,,,8.332151,4.950287,3.745019,4.349049,2.174645,,1.989086,3.390589,,4.371647,,3.489025,2.214922,3.940148,5.840737
2013/8/21,,2.797861,,1.972217,,2.805092,8.025891,,2.083849,,,,8.256608,4.902689,3.702032,4.318385,2.154876,,1.983321,3.390589,,4.345773,,3.441601,2.188554,3.885612,5.792952
2013/8/22,,2.790089,,1.957768,,2.790576,8.03347,,2.081273,,,,8.241514,4.918552,3.712779,4.313276,2.194415,,1.994852,3.397035,,4.350953,,3.495799,2.228106,3.981049,5.814183
2013/8/23,,2.797861,,1.936096,,2.750658,7.874317,,2.055516,,,,7.977147,4.844512,3.675168,4.303052,2.181235,,2.012148,3.371251,,4.294039,,3.482249,2.214922,3.946964,5.638964
2013/8/26,,2.821176,,1.964993,,2.801457,8.08652,,2.091574,,,,8.082878,4.934422,3.750389,4.466591,2.201005,,2.052506,3.403481,,4.376821,,3.516124,2.24129,3.974232,5.78764
2013/8/27,,2.797861,,1.964993,,2.801457,8.116836,,2.088997,,,,8.052614,4.897396,3.761136,4.57391,2.181235,,2.012148,3.377697,,4.40786,,3.482249,2.201738,3.912879,5.777023
2013/8/28,,2.797861,,1.950544,,2.786942,8.03347,,2.073542,,,,8.052614,4.833932,3.739642,4.599467,2.128516,,1.97179,3.300346,,4.3613,,3.421277,2.168777,3.831078,5.644276
2013/8/29,,2.790089,,1.950544,,2.823234,8.063786,,2.083849,,,,8.052614,4.823354,3.739642,4.558578,2.161466,,2.006383,3.319684,,4.366474,,3.428051,2.214922,3.885612,5.649589
2013/8/30,,2.790089,,1.957768,,2.874034,8.048628,,2.088997,,,,8.052614,4.775756,3.750389,4.594351,2.148286,,2.012148,3.300346,,4.464767,,3.448376,2.195146,3.871979,5.63366
2013/9/2,,2.797861,,1.957768,,2.863153,8.124415,,2.083849,,,,8.052614,4.818069,3.766505,4.584134,2.201005,,2.058272,3.416373,,4.490633,,3.536448,2.247882,3.967415,5.707989
2013/9/3,,2.844491,,1.986665,,2.924841,8.518509,,2.109606,,,,8.052614,4.923845,3.863221,4.645456,2.240544,,2.110161,3.480834,,4.557895,,3.556772,2.294026,4.0424,5.946931
2013/9/4,,2.883351,,1.986665,,2.913952,8.526088,,2.101882,,,,8.052614,4.939709,3.852481,4.671012,2.247134,,2.162051,3.487279,,4.542367,,3.543223,2.30721,3.987865,5.883218
2013/9/5,,2.906666,,1.964993,,2.899437,8.488195,,2.094151,,,,8.209017,4.950287,3.82561,4.665896,2.273493,,2.121692,3.551739,,4.480287,,3.583872,2.300618,4.0424,5.856666
2013/9/6,,2.945525,,1.979441,,2.928468,8.647348,,2.109606,,,,8.386136,4.982022,3.873968,4.890765,2.273493,,2.104396,3.538847,,4.537193,,3.577097,2.300618,4.056034,5.856666
2013/9/9,,3.186452,,2.138374,,3.135315,9.511325,,2.238396,,,,8.917488,5.394541,4.16949,5.381375,2.306442,,2.173581,3.699997,,4.904517,,3.651619,2.406091,4.096936,6.440735
2013/9/10,,3.155365,,2.109478,,3.131681,9.405223,,2.220364,,,,8.955992,5.441886,4.2071,5.825988,2.345981,,2.202409,3.75801,,4.868304,,3.719368,2.445643,4.158287,6.60534
2013/9/11,,3.155365,,2.102253,,3.131681,9.329436,,2.220364,,,,8.948291,5.409428,4.2071,5.759551,2.326212,,2.190877,3.745119,,4.868304,,3.719368,2.419275,4.13102,6.738088
2013/9/12,,3.233083,,2.174495,,3.229661,9.617427,,2.287339,,,,9.171613,5.539256,4.384413,6.260378,2.359161,,2.208174,3.790241,,5.080418,,3.712593,2.432459,4.15147,7.152249
2013/9/13,,3.170908,,2.152823,,3.197003,9.314278,,2.256428,,,,9.102306,5.322877,4.36292,6.086622,2.326212,,2.190877,3.751565,,5.054551,,3.699043,2.386315,4.117386,7.014189
2013/9/16,,3.155365,,2.138374,,3.160712,9.230912,,2.222941,,,,8.971394,5.506796,4.336056,5.871978,2.372341,,2.271594,3.796686,,4.961431,,3.753242,2.445643,4.185555,7.008886
2013/9/17,,3.038788,,2.08058,,3.088135,8.995971,,2.189453,,,,8.617158,5.544662,4.190983,5.534691,2.372341,,2.237001,3.783795,,4.78553,,3.753242,2.419275,4.178738,6.791185
2013/9/18,,3.054331,,2.116702,,3.113539,8.9505,,2.204915,,,,8.586353,5.495978,4.223217,5.621568,2.372341,,2.231236,3.803133,,4.790704,,3.719368,2.399499,4.165104,6.791185
2013/9/23,,3.077646,,2.13115,,3.09177,8.995971,,2.204915,,,,8.617158,5.490572,4.239341,5.713554,2.3987,,2.242767,3.816025,,4.790704,,3.79389,2.452235,4.199188,6.838969
2013/9/24,,3.023244,,2.087805,,3.008305,8.677663,,2.155972,,,,8.378434,5.263373,4.115754,5.524466,2.372341,,2.173581,3.790241,,4.702749,,3.773566,2.432459,4.171921,6.515073
2013/9/25,,2.999928,,2.073356,,2.997417,8.571563,,2.140517,,,,8.347631,5.225507,4.088892,5.509134,2.37893,,2.196643,3.777349,,4.645842,,3.800665,2.439051,4.192371,6.387638
2013/9/26,,2.953298,,2.030011,,2.942983,8.435143,,2.112183,,,,8.286025,5.133552,3.976059,5.197395,2.37893,,2.156285,3.764457,,4.521673,,3.780341,2.425867,4.137836,6.191177
2013/9/27,,2.953298,,2.037235,,2.957498,8.480616,,2.127639,,,,8.316829,5.128138,4.002923,5.233168,2.359161,,2.138988,3.75801,,4.563068,,3.753242,2.399499,4.13102,6.318612
2013/9/30,,2.914438,,2.058908,,2.928468,8.465458,,2.127639,,,,8.409238,5.171416,4.01367,5.156507,2.332802,,2.156285,3.674212,,4.583762,,3.665169,2.353355,4.069668,6.307996
2013/10/8,,2.937753,,2.066132,,2.961125,8.526088,,2.150818,,,,8.401537,5.214688,4.067397,5.22806,2.38552,,2.271594,3.732227,,4.651015,,3.732917,2.406091,4.13102,6.483217
2013/10/9,,2.953298,,2.073356,,2.968386,8.776187,,2.163696,,,,8.440041,5.274193,4.115754,5.2485,2.37893,,2.248533,3.706442,,4.697575,,3.719368,2.392907,4.110569,6.663749
2013/10/10,,2.898894,,2.044459,,2.953871,8.495773,,2.122484,,,,8.301427,5.138957,4.040534,5.100293,2.365751,,2.237001,3.674212,,4.609629,,3.692268,2.386315,4.076484,6.520386
2013/10/11,,2.976613,,2.073356,,3.001044,8.798923,,2.161126,,,,8.424639,5.241741,4.137249,5.391592,2.38552,,2.271594,3.712889,,4.728615,,3.739692,2.406091,4.117386,6.738088
2013/10/15,,2.961069,,2.044459,,2.917579,8.495773,,2.140517,,,,8.262922,5.041588,4.029787,5.16673,2.3987,,2.317718,3.738672,,4.640668,,3.760017,2.439051,4.144654,6.483217
2013/10/16,,2.92221,,2.030011,,2.910326,8.412408,,2.122484,,,,8.262922,4.949632,3.970682,5.06452,2.38552,,2.265829,3.719335,,4.588936,,3.746467,2.425867,4.13102,6.377021
2013/10/17,,2.937753,,2.030011,,2.903064,8.389671,,2.119907,,,,8.162813,4.911759,3.970682,5.018523,2.365751,,2.27736,3.667767,,4.568242,,3.685494,2.392907,4.090118,6.371709
2013/10/18,,2.961069,,2.044459,,2.910326,8.465458,,2.125061,,,,8.185915,4.938812,3.997554,5.049188,2.365751,,2.288891,3.693551,,4.630322,,3.665169,2.406091,4.124202,6.477904
2013/10/21,,2.984385,,2.066132,,2.932095,8.594297,,2.148241,,,,8.286025,4.971263,4.051281,5.171839,2.37893,,2.283125,3.699997,,4.687229,,3.671944,2.406091,4.124202,6.546938
2013/10/22,,2.961069,,2.044459,,2.892183,8.488195,,2.127639,,,,8.185915,4.868488,3.981429,5.074745,2.372341,,2.27736,3.680659,,4.640668,,3.658395,2.406091,4.096936,6.398263
2013/10/23,,2.976613,,2.044459,,2.921213,8.63977,,2.140517,,,,8.224419,4.906353,4.008294,5.120734,2.326212,,2.202409,3.609753,,4.697575,,3.577097,2.359946,4.001499,6.679677
2013/10/24,,2.937753,,2.030011,,2.913952,8.609453,,2.143094,,,,8.185915,4.819803,4.008294,5.100293,2.299853,,2.15052,3.583969,,4.713095,,3.529674,2.326986,3.926514,6.902691
2013/10/25,,2.953298,,2.030011,,2.932095,8.829238,,2.153395,,,,8.170513,4.857668,4.062027,5.14629,2.273493,,2.133223,3.519509,,4.806223,,3.482249,2.294026,3.89243,7.131008
2013/10/28,,2.953298,,2.044459,,2.935729,8.745873,,2.155972,,,,8.178214,4.803576,4.078144,5.187171,2.280083,,2.156285,3.525955,,4.904517,,3.522898,2.294026,3.933331,6.971717
2013/10/29,,3.015472,,2.073356,,3.019186,9.162704,,2.204915,,,,8.355331,4.949632,4.223217,5.355819,2.332802,,2.260063,3.590415,,4.966605,,3.617746,2.366538,4.015133,7.497386
2013/10/30,,3.108734,,2.08058,,3.033701,9.208175,,2.212639,,,,8.401537,4.965858,4.293068,5.412032,2.38552,,2.27736,3.693551,,4.966605,,3.705818,2.432459,4.110569,7.646054
2013/10/31,,3.054331,,2.058908,,2.906699,8.912605,,2.161126,,,,8.270623,4.846848,4.2071,5.279164,2.39211,,2.254298,3.654875,,4.759663,,3.678719,2.458827,4.103752,7.380567
2013/11/1,,3.13205,,2.08058,,2.917579,9.033865,,2.189453,,,,8.401537,4.960443,4.244711,5.325154,2.38552,,2.260063,3.66132,,4.790704,,3.671944,2.485195,4.124202,7.364638
2013/11/4,,3.147593,,2.08058,,2.888549,8.88229,,2.16885,,,,8.316829,4.944218,4.201723,5.263832,2.3987,,2.27736,3.66132,,4.744135,,3.665169,2.485195,4.144654,7.200034
2013/11/5,,3.13205,,2.08058,,2.855891,8.707978,,2.158549,,,,8.278325,4.906353,4.164112,5.212728,2.37893,,2.265829,3.590415,,4.749309,,3.617746,2.472011,4.103752,7.253131
2013/11/6,,3.04656,,2.051684,,2.830488,8.480616,,2.130215,,,,8.178214,4.814389,4.067397,5.125849,2.365751,,2.242767,3.590415,,4.651015,,3.604196,2.439051,4.083302,6.982332
2013/11/7,,3.054331,,2.058908,,2.845003,8.495773,,2.14567,,,,8.23982,4.830622,4.083521,5.136065,2.339391,,2.196643,3.525955,,4.702749,,3.570322,2.419275,4.0424,7.046055
2013/11/8,,3.038788,,2.051684,,2.826861,8.40483,,2.143094,,,,8.147409,4.744072,4.067397,5.100293,2.332802,,2.21394,3.513063,,4.656188,,3.536448,2.406091,4.02195,7.077912
2013/11/11,,3.077646,,2.051684,,2.801457,8.389671,,2.135363,,,,8.108907,4.798164,4.126503,5.095185,2.37893,,2.242767,3.583969,,4.656188,,3.631295,2.452235,4.117386,7.115081
2013/11/12,,3.147593,,2.066132,,2.815972,8.556403,,2.14567,,,,8.224419,4.836029,4.217847,5.171839,2.359161,,2.237001,3.564631,,4.718268,,3.624521,2.445643,4.069668,7.460217
2013/11/13,,3.077646,,2.030011,,2.754285,8.268412,,2.083849,,,,7.954892,4.625063,4.110385,4.926537,2.280083,2.039433,2.190877,3.429265,,4.5165,,3.495799,2.386315,3.953782,7.077912
2013/11/14,,3.054331,,2.015562,,2.747031,8.063786,,2.078695,,,,7.900985,4.61965,4.078144,4.849876,2.293262,2.033736,2.179347,3.442158,,4.506154,,3.516124,2.406091,3.981049,6.977029
2013/11/15,,3.085418,,2.037235,,2.779688,8.268412,,2.104452,,,,7.970293,4.668334,4.174859,4.946979,2.365751,2.039433,2.242767,3.545293,,4.578588,,3.610971,2.485195,4.069668,7.09384
2013/11/18,,3.209768,,2.08058,,2.884922,8.662507,,2.171427,,,,8.732669,4.814389,4.336056,5.161623,2.451419,2.050832,2.409965,3.738672,,4.759663,,3.746467,2.610444,4.226456,7.481458
2013/11/19,,3.170908,,2.066132,,2.845003,8.495773,,2.153395,,,,8.486245,4.722433,4.282321,5.095185,2.438239,2.039433,2.369607,3.706442,,4.682055,,3.760017,2.617036,4.253723,7.338086
2013/11/20,,3.194224,,2.073356,,2.859518,8.465458,,2.158549,,,,8.43234,4.722433,4.341426,5.136065,2.451419,2.033736,2.34078,3.738672,,4.713095,,3.753242,2.623628,4.287807,7.428351
2013/11/21,,3.17868,,2.058908,,2.837749,8.344198,,2.143094,,,,8.447741,4.64129,4.341426,5.14629,2.431649,2.033736,2.335014,3.667767,,4.676882,,3.732917,2.590667,4.226456,7.401807
