Dateline,网上支付,,移动支付,,ATM机,,POS机,,中国银行业IT投资规模,,fintech_mktcap_adjusted,Fintech Index
2015/10/8,434.2572881,0.003338356,18.81677966,0.034977125,84.12389831,0.000521965,1994.262712,0.002491596,809.4417722,0.000461434,0.053922274,0.018841194
2015/10/9,435.7045763,0.003327248,19.46355932,0.033794958,84.16779661,0.000521693,1999.225424,0.002485403,809.8151899,0.000461221,0.053922488,0.018601893
2015/10/12,437.1518644,0.003316214,20.11033898,0.032690096,84.21169492,0.000521421,2004.188136,0.002479241,810.1886076,0.000461008,0.053922703,0.01837807
2015/10/13,438.5991525,0.003305253,20.75711864,0.031655195,84.25559322,0.000521149,2009.150847,0.00247311,810.5620253,0.000460796,0.053922917,0.018168258
2015/10/14,440.0464407,0.003294365,21.40389831,0.030683814,84.29949153,0.000520878,2014.113559,0.002467009,810.935443,0.000460584,0.053923131,0.017971167
2015/10/15,441.4937288,0.003283547,22.05067797,0.029770279,84.34338983,0.000520607,2019.076271,0.002460938,811.3088608,0.000460372,0.053923346,0.017785663
2015/10/16,442.9410169,0.003272801,22.69745763,0.028909571,84.38728814,0.000520336,2024.038983,0.002454896,811.6822785,0.00046016,0.05392356,0.017610742
2015/10/19,444.3883051,0.003262125,23.34423729,0.028097237,84.43118644,0.000520065,2029.001695,0.002448885,812.0556962,0.000459948,0.053923774,0.017445512
2015/10/20,445.8355932,0.003251518,23.99101695,0.02732931,84.47508475,0.000519795,2033.964407,0.002442902,812.4291139,0.000459737,0.053923989,0.01728918
2015/10/22,447.2828814,0.00324098,24.63779661,0.026602245,84.51898305,0.000519525,2038.927119,0.002436949,812.8025316,0.000459526,0.053924203,0.017141038
2015/10/23,448.7301695,0.00323051,25.28457627,0.025912865,84.56288136,0.000519255,2043.889831,0.002431025,813.1759494,0.000459314,0.053924417,0.017000449
2015/10/26,450.1774576,0.003220107,25.93135593,0.025258314,84.60677966,0.000518986,2048.852542,0.002425129,813.5493671,0.000459104,0.053924632,0.016866843
2015/10/27,451.6247458,0.003209771,26.57813559,0.024636017,84.65067797,0.000518716,2053.815254,0.002419262,813.9227848,0.000458893,0.053924846,0.016739703
2015/10/28,453.0720339,0.003199502,27.22491525,0.024043648,84.69457627,0.000518447,2058.777966,0.002413423,814.2962025,0.000458682,0.05392506,0.016618566
2015/10/29,454.519322,0.003189297,27.87169492,0.023479099,84.73847458,0.000518179,2063.740678,0.002407613,814.6696203,0.000458472,0.053925274,0.016503008
2015/10/30,455.9666102,0.003179158,28.51847458,0.022940453,84.78237288,0.00051791,2068.70339,0.00240183,815.043038,0.000458262,0.053925489,0.016392646
2015/11/2,457.4138983,0.003169083,29.16525424,0.022425969,84.82627119,0.000517642,2073.666102,0.002396075,815.4164557,0.000458052,0.053925703,0.016287133
2015/11/3,458.8611864,0.003159072,29.8120339,0.021934057,84.87016949,0.000517375,2078.628814,0.002390348,815.7898734,0.000457842,0.053925917,0.01618615
2015/11/4,460.3084746,0.003149123,30.45881356,0.021463262,84.9140678,0.000517107,2083.591525,0.002384648,816.1632911,0.000457633,0.053926132,0.016089405
2015/11/5,461.7557627,0.003139238,31.10559322,0.021012253,84.9579661,0.00051684,2088.554237,0.002378975,816.5367089,0.000457424,0.053926346,0.015996633
2015/11/6,463.2030508,0.003129414,31.75237288,0.02057981,85.00186441,0.000516573,2093.516949,0.002373328,816.9101266,0.000457214,0.05392656,0.01590759
2015/11/9,464.650339,0.003119651,32.39915254,0.020164807,85.04576271,0.000516306,2098.479661,0.002367709,817.2835443,0.000457005,0.053926774,0.015822049
2015/11/10,466.0976271,0.003109949,33.0459322,0.019766212,85.08966102,0.00051604,2103.442373,0.002362116,817.656962,0.000456797,0.053926989,0.015739805
2015/11/11,467.5449153,0.003100307,33.69271186,0.01938307,85.13355932,0.000515773,2108.405085,0.00235655,818.0303797,0.000456588,0.053927203,0.015660666
2015/11/12,468.9922034,0.003090725,34.33949153,0.019014499,85.17745763,0.000515508,2113.367797,0.00235101,818.4037975,0.00045638,0.053927417,0.015584456
2015/11/13,470.4394915,0.003081202,34.98627119,0.018659684,85.22135593,0.000515242,2118.330508,0.002345495,818.7772152,0.000456172,0.053927631,0.015511012
2015/11/16,471.8867797,0.003071737,35.63305085,0.018317869,85.26525424,0.000514977,2123.29322,0.002340007,819.1506329,0.000455964,0.053927846,0.015440181
2015/11/17,473.3340678,0.00306233,36.27983051,0.017988352,85.30915254,0.000514712,2128.255932,0.002334544,819.5240506,0.000455756,0.05392806,0.015371825
2015/11/18,474.7813559,0.003052981,36.92661017,0.01767048,85.35305085,0.000514447,2133.218644,0.002329107,819.8974684,0.000455548,0.053928274,0.015305812
2015/11/19,476.2286441,0.003043689,37.57338983,0.017363649,85.39694915,0.000514182,2138.181356,0.002323694,820.2708861,0.000455341,0.053928488,0.015242021
2015/11/20,477.6759322,0.003034453,38.22016949,0.017067291,85.44084746,0.000513918,2143.144068,0.002318307,820.6443038,0.000455133,0.053928702,0.015180338
2015/11/23,479.1232203,0.003025273,38.86694915,0.01678088,85.48474576,0.000513654,2148.10678,0.002312945,821.0177215,0.000454926,0.053928917,0.015120659
2015/11/24,480.5705085,0.003016148,39.51372881,0.016503923,85.52864407,0.00051339,2153.069492,0.002307608,821.3911392,0.00045472,0.053929131,0.015062884
2015/11/25,482.0177966,0.003007078,40.16050847,0.01623596,85.57254237,0.000513127,2158.032203,0.002302295,821.764557,0.000454513,0.053929345,0.015006921
2015/11/26,483.4650847,0.002998063,40.80728814,0.01597656,85.61644068,0.000512864,2162.994915,0.002297007,822.1379747,0.000454306,0.053929559,0.014952685
2015/11/27,484.9123729,0.002989101,41.4540678,0.015725318,85.66033898,0.000512601,2167.957627,0.002291743,822.5113924,0.0004541,0.053929773,0.014900093
2015/11/30,486.359661,0.002980193,42.10084746,0.015481856,85.70423729,0.000512338,2172.920339,0.002286502,822.8848101,0.000453894,0.053929988,0.01484907
2015/12/1,487.8069492,0.002971338,42.74762712,0.015245818,85.74813559,0.000512076,2177.883051,0.002281286,823.2582278,0.000453688,0.053930202,0.014799545
2015/12/2,489.2542373,0.002962535,43.39440678,0.015016869,85.7920339,0.000511814,2182.845763,0.002276094,823.6316456,0.000453482,0.053930416,0.014751451
2015/12/3,490.7015254,0.002953785,44.04118644,0.014794695,85.8359322,0.000511552,2187.808475,0.002270925,824.0050633,0.000453277,0.05393063,0.014704725
2015/12/4,492.1488136,0.002945086,44.6879661,0.014578999,85.87983051,0.00051129,2192.771186,0.00226578,824.378481,0.000453071,0.053930844,0.014659307
2015/12/7,493.5961017,0.002936438,45.33474576,0.014369502,85.92372881,0.000511029,2197.733898,0.002260657,824.7518987,0.000452866,0.053931059,0.014615142
2015/12/8,495.0433898,0.00292784,45.98152542,0.014165941,85.96762712,0.000510768,2202.69661,0.002255558,825.1253165,0.000452661,0.053931273,0.014572176
2015/12/9,496.490678,0.002919293,46.62830508,0.013968067,86.01152542,0.000510507,2207.659322,0.002250482,825.4987342,0.000452456,0.053931487,0.01453036
2015/12/10,497.9379661,0.002910795,47.27508475,0.013775645,86.05542373,0.000510247,2212.622034,0.002245429,825.8721519,0.000452252,0.053931701,0.014489646
2015/12/11,499.3852542,0.002902347,47.92186441,0.013588453,86.09932203,0.000509987,2217.584746,0.002240398,826.2455696,0.000452047,0.053931915,0.014449991
2015/12/14,500.8325424,0.002893948,48.56864407,0.013406279,86.14322034,0.000509727,2222.547458,0.00223539,826.6189873,0.000451843,0.053932129,0.014411352
2015/12/15,502.2798305,0.002885597,49.21542373,0.013228926,86.18711864,0.000509467,2227.510169,0.002230404,826.9924051,0.000451639,0.053932344,0.014373688
2015/12/16,503.7271186,0.002877295,49.86220339,0.013056204,86.23101695,0.000509208,2232.472881,0.002225441,827.3658228,0.000451435,0.053932558,0.014336963
2015/12/17,505.1744068,0.002869039,50.50898305,0.012887934,86.27491525,0.000508948,2237.435593,0.002220499,827.7392405,0.000451231,0.053932772,0.01430114
2015/12/18,506.6216949,0.002860832,51.15576271,0.012723946,86.31881356,0.000508689,2242.398305,0.002215579,828.1126582,0.000451028,0.053932986,0.014266185
2015/12/21,508.0689831,0.002852671,51.80254237,0.01256408,86.36271186,0.000508431,2247.361017,0.002210681,828.4860759,0.000450825,0.0539332,0.014232066
2015/12/22,509.5162712,0.002844556,52.44932203,0.01240818,86.40661017,0.000508172,2252.323729,0.002205805,828.8594937,0.000450621,0.053933414,0.014198752
2015/12/23,510.9635593,0.002836487,53.09610169,0.012256102,86.45050847,0.000507914,2257.286441,0.00220095,829.2329114,0.000450418,0.053933629,0.014166214
2015/12/24,512.4108475,0.002828465,53.74288136,0.012107707,86.49440678,0.000507657,2262.249153,0.002196117,829.6063291,0.000450216,0.053933843,0.014134423
2015/12/28,513.8581356,0.002820487,54.38966102,0.011962863,86.53830508,0.000507399,2267.211864,0.002191304,829.9797468,0.000450013,0.053934057,0.014103354
2015/12/29,515.3054237,0.002812554,55.03644068,0.011821443,86.58220339,0.000507142,2272.174576,0.002186513,830.3531646,0.000449811,0.053934271,0.014072981
2015/12/30,516.7527119,0.002804666,55.68322034,0.011683327,86.62610169,0.000506885,2277.137288,0.002181743,830.7265823,0.000449608,0.053934485,0.01404328
2015/12/31,518.2,0.002796822,56.33,0.011548402,86.67,0.000506628,2282.1,0.002176993,831.1,0.000449406,0.053934913,0.014014271
2016/1/4,520.6498246,0.004716426,56.25631579,-0.001308937,86.71052632,0.000467484,2283.373684,0.000557964,831.4869748,0.000465509,0.055584343,0.011994013
2016/1/5,523.0996491,0.004694286,56.18263158,-0.001310653,86.75105263,0.000467266,2284.647368,0.000557653,831.8739496,0.000465293,0.055584877,0.011989252
2016/1/6,525.5494737,0.004672352,56.10894737,-0.001312373,86.79157895,0.000467047,2285.921053,0.000557342,832.2609244,0.000465076,0.055585412,0.011984532
2016/1/7,527.9992982,0.004650623,56.03526316,-0.001314098,86.83210526,0.000466829,2287.194737,0.000557031,832.6478992,0.00046486,0.055585946,0.011979852
2016/1/8,530.4491228,0.004629095,55.96157895,-0.001315827,86.87263158,0.000466612,2288.468421,0.000556721,833.0348739,0.000464644,0.05558648,0.011975212
2016/1/11,532.8989474,0.004607765,55.88789474,-0.00131756,86.91315789,0.000466394,2289.742105,0.000556411,833.4218487,0.000464428,0.055587014,0.01197061
2016/1/12,535.3487719,0.004586631,55.81421053,-0.001319299,86.95368421,0.000466176,2291.015789,0.000556102,833.8088235,0.000464213,0.055587548,0.011966046
2016/1/13,537.7985965,0.004565689,55.74052632,-0.001321042,86.99421053,0.000465959,2292.289474,0.000555793,834.1957983,0.000463997,0.055588082,0.011961521
2016/1/14,540.2484211,0.004544939,55.66684211,-0.001322789,87.03473684,0.000465742,2293.563158,0.000555484,834.5827731,0.000463782,0.055588617,0.011957032
2016/1/15,542.6982456,0.004524376,55.59315789,-0.001324541,87.07526316,0.000465525,2294.836842,0.000555176,834.9697479,0.000463567,0.055589151,0.011952581
2016/1/18,545.1480702,0.004503998,55.51947368,-0.001326298,87.11578947,0.000465309,2296.110526,0.000554868,835.3567227,0.000463352,0.055589685,0.011948165
2016/1/19,547.5978947,0.004483803,55.44578947,-0.001328059,87.15631579,0.000465092,2297.384211,0.00055456,835.7436975,0.000463138,0.055590219,0.011943785
2016/1/20,550.0477193,0.004463788,55.37210526,-0.001329825,87.19684211,0.000464876,2298.657895,0.000554253,836.1306723,0.000462923,0.055590753,0.011939441
2016/1/21,552.4975439,0.004443951,55.29842105,-0.001331596,87.23736842,0.00046466,2299.931579,0.000553946,836.5176471,0.000462709,0.055591287,0.011935131
2016/1/22,554.9473684,0.00442429,55.22473684,-0.001333372,87.27789474,0.000464444,2301.205263,0.000553639,836.9046218,0.000462495,0.055591821,0.011930855
2016/1/25,557.397193,0.004404802,55.15105263,-0.001335152,87.31842105,0.000464229,2302.478947,0.000553333,837.2915966,0.000462281,0.055592354,0.011926613
2016/1/26,559.8470175,0.004385484,55.07736842,-0.001336937,87.35894737,0.000464013,2303.752632,0.000553027,837.6785714,0.000462068,0.055592888,0.011922405
2016/1/27,562.2968421,0.004366336,55.00368421,-0.001338727,87.39947368,0.000463798,2305.026316,0.000552721,838.0655462,0.000461854,0.055593422,0.011918229
2016/1/28,564.7466667,0.004347354,54.93,-0.001340521,87.44,0.000463583,2306.3,0.000552416,838.452521,0.000461641,0.055593956,0.011914086
2016/1/29,567.1964912,0.004328536,54.85631579,-0.001342321,87.48052632,0.000463368,2307.573684,0.000552111,838.8394958,0.000461428,0.05559449,0.011909975
2016/2/1,569.6463158,0.004309881,54.78263158,-0.001344125,87.52105263,0.000463154,2308.847368,0.000551806,839.2264706,0.000461215,0.055595024,0.011905895
2016/2/2,572.0961404,0.004291385,54.70894737,-0.001345934,87.56157895,0.000462939,2310.121053,0.000551502,839.6134454,0.000461003,0.055595557,0.011901846
2016/2/3,574.5459649,0.004273048,54.63526316,-0.001347748,87.60210526,0.000462725,2311.394737,0.000551198,840.0004202,0.00046079,0.055596091,0.011897828
2016/2/4,576.9957895,0.004254867,54.56157895,-0.001349567,87.64263158,0.000462511,2312.668421,0.000550894,840.387395,0.000460578,0.055596625,0.011893841
2016/2/5,579.445614,0.004236839,54.48789474,-0.001351391,87.68315789,0.000462297,2313.942105,0.000550591,840.7743697,0.000460366,0.055597158,0.011889883
2016/2/15,581.8954386,0.004218964,54.41421053,-0.001353219,87.72368421,0.000462084,2315.215789,0.000550288,841.1613445,0.000460154,0.055597692,0.011885955
2016/2/16,584.3452632,0.004201239,54.34052632,-0.001355053,87.76421053,0.00046187,2316.489474,0.000549985,841.5483193,0.000459942,0.055598226,0.011882056
2016/2/17,586.7950877,0.004183663,54.26684211,-0.001356892,87.80473684,0.000461657,2317.763158,0.000549683,841.9352941,0.000459731,0.055598759,0.011878186
2016/2/18,589.2449123,0.004166233,54.19315789,-0.001358735,87.84526316,0.000461444,2319.036842,0.000549381,842.3222689,0.00045952,0.055599293,0.011874344
2016/2/19,591.6947368,0.004148947,54.11947368,-0.001360584,87.88578947,0.000461231,2320.310526,0.000549079,842.7092437,0.000459309,0.055599826,0.011870531
2016/2/22,594.1445614,0.004131804,54.04578947,-0.001362438,87.92631579,0.000461018,2321.584211,0.000548778,843.0962185,0.000459098,0.05560036,0.011866744
2016/2/23,596.594386,0.004114803,53.97210526,-0.001364297,87.96684211,0.000460806,2322.857895,0.000548477,843.4831933,0.000458887,0.055600893,0.011862986
2016/2/24,599.0442105,0.004097941,53.89842105,-0.00136616,88.00736842,0.000460594,2324.131579,0.000548176,843.8701681,0.000458677,0.055601427,0.011859254
2016/2/25,601.4940351,0.004081216,53.82473684,-0.001368029,88.04789474,0.000460382,2325.405263,0.000547876,844.2571429,0.000458466,0.05560196,0.011855548
2016/2/26,603.9438596,0.004064627,53.75105263,-0.001369903,88.08842105,0.00046017,2326.678947,0.000547576,844.6441176,0.000458256,0.055602493,0.011851869
2016/2/29,606.3936842,0.004048173,53.67736842,-0.001371783,88.12894737,0.000459958,2327.952632,0.000547276,845.0310924,0.000458046,0.055603027,0.011848216
2016/3/1,608.8435088,0.004031851,53.60368421,-0.001373667,88.16947368,0.000459747,2329.226316,0.000546977,845.4180672,0.000457837,0.05560356,0.011844589
2016/3/2,611.2933333,0.004015661,53.53,-0.001375557,88.21,0.000459536,2330.5,0.000546678,845.805042,0.000457627,0.055604093,0.011840986
2016/3/3,613.7431579,0.0039996,53.45631579,-0.001377451,88.25052632,0.000459324,2331.773684,0.000546379,846.1920168,0.000457418,0.055604627,0.011837409
2016/3/4,616.1929825,0.003983667,53.38263158,-0.001379351,88.29105263,0.000459114,2333.047368,0.000546081,846.5789916,0.000457209,0.05560516,0.011833856
2016/3/7,618.642807,0.00396786,53.30894737,-0.001381257,88.33157895,0.000458903,2334.321053,0.000545783,846.9659664,0.000457,0.055605693,0.011830328
2016/3/8,621.0926316,0.003952178,53.23526316,-0.001383167,88.37210526,0.000458692,2335.594737,0.000545485,847.3529412,0.000456791,0.055606226,0.011826823
2016/3/9,623.5424561,0.00393662,53.16157895,-0.001385083,88.41263158,0.000458482,2336.868421,0.000545187,847.739916,0.000456582,0.055606759,0.011823343
2016/3/10,625.9922807,0.003921184,53.08789474,-0.001387004,88.45315789,0.000458272,2338.142105,0.00054489,848.1268908,0.000456374,0.055607292,0.011819886
2016/3/11,628.4421053,0.003905868,53.01421053,-0.00138893,88.49368421,0.000458062,2339.415789,0.000544594,848.5138655,0.000456166,0.055607826,0.011816451
2016/3/14,630.8919298,0.003890672,52.94052632,-0.001390862,88.53421053,0.000457852,2340.689474,0.000544297,848.9008403,0.000455958,0.055608359,0.01181304
2016/3/15,633.3417544,0.003875593,52.86684211,-0.001392799,88.57473684,0.000457643,2341.963158,0.000544001,849.2878151,0.00045575,0.055608892,0.011809651
2016/3/16,635.7915789,0.003860631,52.79315789,-0.001394742,88.61526316,0.000457433,2343.236842,0.000543705,849.6747899,0.000455542,0.055609425,0.011806285
2016/3/17,638.2414035,0.003845784,52.71947368,-0.00139669,88.65578947,0.000457224,2344.510526,0.00054341,850.0617647,0.000455335,0.055609958,0.011802941
2016/3/18,640.6912281,0.00383105,52.64578947,-0.001398644,88.69631579,0.000457015,2345.784211,0.000543115,850.4487395,0.000455128,0.055610491,0.011799618
2016/3/21,643.1410526,0.003816429,52.57210526,-0.001400602,88.73684211,0.000456807,2347.057895,0.00054282,850.8357143,0.000454921,0.055611024,0.011796317
2016/3/22,645.5908772,0.003801919,52.49842105,-0.001402567,88.77736842,0.000456598,2348.331579,0.000542525,851.2226891,0.000454714,0.055611557,0.011793037
2016/3/23,648.0407018,0.00378752,52.42473684,-0.001404537,88.81789474,0.00045639,2349.605263,0.000542231,851.6096639,0.000454507,0.055612089,0.011789778
2016/3/24,650.4905263,0.003773228,52.35105263,-0.001406512,88.85842105,0.000456181,2350.878947,0.000541937,851.9966387,0.000454301,0.055612622,0.01178654
2016/3/29,652.9403509,0.003759045,52.27736842,-0.001408493,88.89894737,0.000455973,2352.152632,0.000541644,852.3836134,0.000454094,0.055613155,0.011783322
2016/3/30,655.3901754,0.003744967,52.20368421,-0.00141048,88.93947368,0.000455766,2353.426316,0.000541351,852.7705882,0.000453888,0.055613688,0.011780124
2016/3/31,657.84,0.003730995,52.13,-0.001412472,88.98,0.000455558,2354.7,0.000541058,853.157563,0.000453682,0.055614753,0.011777053
2016/4/1,654.8268852,-0.004590837,51.75606557,-0.007198964,89.00704918,0.000303945,2356.183607,0.000629863,853.5445378,0.000453477,0.056713959,0.009168908
2016/4/5,651.8137705,-0.00461201,51.38213115,-0.007251165,89.03409836,0.000303853,2357.667213,0.000629467,853.9315126,0.000453271,0.05671482,0.009154315
2016/4/6,648.8006557,-0.00463338,51.00819672,-0.007304129,89.06114754,0.000303761,2359.15082,0.000629071,854.3184874,0.000453066,0.056715682,0.009139531
2016/4/7,645.787541,-0.004654948,50.6342623,-0.007357872,89.08819672,0.000303669,2360.634426,0.000628675,854.7054622,0.000452861,0.056716543,0.009124551
