2011/4/28,23805.63086,12149.11426,2887.042969,273085.0772
2011/4/29,23720.81055,12312.85156,2911.51001,273289.1992
2011/5/3,23633.25,12423.32031,2932.187988,273250.9687
2011/5/4,23315.24023,12070.27441,2866.01709,268589.0186
2011/5/5,23261.60938,12085.85449,2872.404053,268308.9033
2011/5/6,23159.14063,12067.47461,2863.885986,267297.7246
2011/5/9,23336,12124.87402,2872.459961,269021.9814
2011/5/11,23291.80078,12202.4834,2883.419922,269076.5752
2011/5/12,23073.75977,12072.07422,2844.083008,266311.6289
2011/5/13,23276.26953,12156.47363,2871.031006,268616.0732
2011/5/16,22960.63086,12051.10449,2849.066895,265423.4307
2011/5/17,22901.08008,12128.36426,2852.772949,265238.1006
2011/5/18,23011.14063,12230.55371,2872.770996,266745.1221
2011/5/19,23163.38086,12157.97363,2859.573975,267534.1514
2011/5/20,23199.39063,12160.89356,2858.458984,267813.1494
2011/5/23,22711.01953,11742.05957,2774.569092,261307.4404
2011/5/24,22730.7793,11749.78906,2767.055908,261368.4961
2011/5/25,22747.2793,11615.29004,2741.740967,260691.96
2011/5/26,22900.78906,11530.57129,2736.5271,261582.46
2011/5/27,23118.07031,11492.58106,2709.947021,262781.458
2011/5/30,23184.32031,11478.08203,2706.361084,263210.5859
2011/5/31,23684.13086,11665.00879,2743.471924,268363.624
2011/6/1,23626.42969,11699.69922,2743.572021,268007.6875
2011/6/2,23253.83984,11506.39063,2705.180908,263832.7852
2011/6/3,22949.56055,11642.26953,2728.02002,262171.6133
2011/6/7,22868.66992,11741.12891,2744.300049,262081.5469
2011/6/8,22661.63086,11760.96777,2750.288086,260580.5596
2011/6/9,22609.83008,11513.07129,2703.344971,258671.374
2011/6/10,22420.36914,11593.25,2705.143066,257424.9922
2011/6/13,22508.08008,11521.85156,2700.378906,257836.2578
2011/6/14,22496,11731.90918,2730.040039,258844.3682
2011/6/15,22343.76953,11615.83984,2705.430908,256884.5703
2011/6/16,21953.10938,11435.86231,2664.281982,252560.9736
2011/6/17,21695.25977,11409.03223,2642.818115,250074.2646
2011/6/20,21599.50977,11328.54297,2621.25293,248721.7539
2011/6/21,21850.58984,11509.85156,2646.48291,251678
2011/6/22,21859.9707,11543.52051,2649.321045,251899.4639
2011/6/23,21759.14063,11775.18848,2688.249023,252410.6748
2011/6/24,22171.94922,11995.94629,2746.210938,257302.8076
2011/6/27,22041.76953,12026.15527,2758.22998,256544.3017
2011/6/28,22061.7793,12046.9541,2759.201904,256782.3271
2011/6/29,22061.17969,11913.06641,2728.48291,255884.3633
2011/6/30,22398.09961,12110.79395,2762.075928,259710.3936
2011/7/4,22770.4707,12441.03027,2812.818115,264491.9463
2011/7/5,22747.94922,12440.23047,2816.354004,264365.9492
2011/7/6,22517.55078,12425.54004,2810.479004,262384.6904
2011/7/7,22530.17969,12392.79102,2794.26709,262128.084
2011/7/8,22726.42969,12404.20117,2797.772949,263788.4082
2011/7/11,22347.23047,12438.41992,2802.691895,260936.1738
2011/7/12,21663.16016,12268.05371,2754.582031,254182.7549
2011/7/13,21926.88086,12479.01074,2795.476074,257579.6963
2011/7/14,21940.19922,12440.69043,2810.444092,257810.7705
2011/7/15,21875.38086,12506.80078,2820.168945,257646.1523
2011/7/18,21804.75,12490.41016,2816.687988,256976.2383
2011/7/19,21902.40039,12381.32129,2796.98291,257114.8936
2011/7/20,22003.68945,12393.85156,2794.205078,257918.3516
2011/7/21,21987.28906,12301.27148,2765.894043,257056.4316
2011/7/22,22444.80078,12352.36133,2770.790039,260948.1309
2011/7/25,22293.28906,11966.10645,2688.746094,257264.5693
2011/7/26,22572.08008,12008.39648,2703.025879,259850.2441
2011/7/27,22541.68945,12116.72461,2723.491943,260259.5605
2011/7/28,22570.74023,12085.78418,2708.7771,260163.708
2011/7/29,22440.25,11990.2959,2701.729004,258720.5518
2011/8/1,22663.36914,12002.28613,2703.782959,260574.3389
2011/8/2,22421.46094,11931.90625,2679.259033,258035.5508
2011/8/3,21992.7207,11922.23633,2678.485107,254564.2363
2011/8/4,21884.74023,11934.27637,2684.039063,253825.376
2011/8/5,20946.14063,11701.62891,2626.423096,244696.7813
2011/8/8,20490.57031,11312.50293,2526.815918,238291.126
2011/8/9,19330.69922,11314.95313,2526.070068,229007.5742
2011/8/10,19783.66992,11449.45215,2549.176025,233404.5322
2011/8/11,19595.14063,11627.35938,2581.508057,232947.332
2011/8/12,19620.00977,11651.15918,2593.173096,233404.3252
2011/8/15,20260.09961,11767.6084,2626.77002,239411.9424
2011/8/16,20212.08008,11665.2793,2608.166016,238423.1348
2011/8/17,20289.0293,11598.15039,2601.260986,238726.8613
2011/8/18,20016.26953,11414.03223,2559.471924,235323.8037
2011/8/19,19399.91992,11301.40332,2534.35791,229653.2959
2011/8/22,19486.86914,11112.51465,2515.863037,229486.3057
2011/8/23,19875.5293,11243.29395,2554.019043,233598.4209
2011/8/24,19466.78906,11238.82422,2541.091064,230108.2422
2011/8/25,19752.48047,11598.79981,2615.260986,234660.4189
2011/8/26,19582.88086,11568.04004,2612.187988,233162.1748
2011/8/29,19865.10938,11372.25195,2576.413086,234260.2402
2011/8/30,20204.16992,11344.32324,2566.594971,236731.8486
2011/8/31,20534.84961,11397.35254,2567.340088,239548.2959
2011/9/1,20585.33008,11352.73242,2556.041992,239637.5098
2011/9/2,20212.91016,11228.17383,2528.280029,235840.2832
2011/9/5,19616.40039,10954.77734,2478.739014,229455.3594
2011/9/6,19710.5,10778.30957,2470.523926,229547.3115
2011/9/7,20048,11011.05664,2516.090088,233674.6113
2011/9/8,19912.82031,10933.1875,2498.943115,232085.2148
2011/9/9,19866.63086,10892.26758,2497.75293,231573.8965
2011/9/14,19045.43945,10822.27832,2484.826904,224587.581
2011/9/15,19181.5,10847.89746,2479.054932,225660.5713
2011/9/16,19455.31055,10878.1084,2482.343018,227994.2979
2011/9/19,18917.94922,10657.51074,2437.794922,222320.8447
2011/9/20,19014.80078,10679.17969,2447.754883,223320.0234
2011/9/21,18824.16992,10991.72656,2512.962891,223775.9453
2011/9/22,17911.94922,10660.35059,2443.055908,214365.54
2011/9/23,17668.83008,10538.2832,2433.158936,211896.0332
2011/9/26,17407.80078,10328.35352,2393.183105,208538.3965
2011/9/27,18130.55078,10448.54297,2415.053955,215030.8984
2011/9/28,18011.06055,10369.81348,2392.062012,213470.917
2011/9/30,17592.41016,10292.21484,2359.218994,209363.4297
2011/10/10,17711.06055,10170.63574,2344.787109,209716.9853
2011/10/11,18141.58984,10065.35645,2348.516113,212905.0459
2011/10/12,18329.46094,10425.8125,2420,216633.125
2011/10/13,18757.81055,10481.72266,2438.790039,220528.293
2011/10/14,18501.78906,10438.14258,2431.375,218230.7402
2011/10/17,18873.99023,10513.37305,2440.4021,221578.4746
2011/10/18,18076.46094,10226.81543,2383.485107,213427.8955
2011/10/19,18309.2207,10105.62695,2377.511963,214830.8379
2011/10/20,17983.09961,9796.121094,2331.365967,210555.0156
2011/10/21,18025.7207,9697.101563,2317.274902,210373.4687
2011/10/24,18771.82031,9957.508789,2370.333008,217972.417
2011/10/25,18968.19922,10203.28613,2409.672119,220910.2061
2011/10/26,19066.53906,10315.63379,2427.47998,222318.8936
2011/10/27,19688.69922,10323.17383,2435.61499,227448.9551
2011/10/28,20019.24023,10561.87109,2473.409912,231414.0937
2011/10/31,19864.86914,10480.79297,2468.25,229853.332
2011/11/1,19369.96094,10441.58301,2470.019043,225804.7412
2011/11/2,19733.71094,10581.63086,2504.10791,229680.3066
