"","WJ","CITIC","GY","EB","SH","BJ","ID.XY.","CS","NJ","HZ","JS","WX","Merchants","MS","HX","PD","BOC","HS","CRCB","BANKCOMM","JY","NB","PSBC","ICBC","ABC","CCB","PA"
"2017/6/20",846.5164993,56518.06492,4140.631578,40340.94179,17118.32153,22387.87357,63837.45756,1404.711532,11327.88669,7540.039179,17273.00188,1259.393827,61985.2237,57683.20201,24229.56939,59152.4403,194229.9703,8123.386044,8552.445196,89296.81453,1047.108116,9384.178435,85434.91821,255104.7234,205721.2158,216920.854,30916.37748
"2017/6/21",846.5302216,56517.40881,4140.773625,40340.3327,17117.85914,22388.2954,63838.47116,1404.72914,11327.95373,7540.12927,17272.85945,1259.368957,61986.52107,57681.96734,24229.72613,59152.60804,194233.2847,8123.763517,8552.64723,89298.09958,1047.110548,9384.301943,85435.28952,255108.6942,205722.8429,216920.8336,30916.93776
"2017/6/22",846.5439439,56516.75271,4140.915671,40339.72361,17117.39675,22388.71722,63839.48477,1404.746747,11328.02076,7540.219361,17272.71702,1259.344087,61987.81844,57680.73267,24229.88286,59152.77579,194236.5991,8124.14099,8552.849264,89299.38463,1047.112979,9384.42545,85435.66083,255112.6649,205724.4701,216920.8131,30917.49804
"2017/6/23",846.5576662,56516.09661,4141.057718,40339.11452,17116.93435,22389.13905,63840.49837,1404.764355,11328.0878,7540.309452,17272.57459,1259.319218,61989.1158,57679.49801,24230.0396,59152.94353,194239.9135,8124.518463,8553.051297,89300.66969,1047.115411,9384.548957,85436.03214,255116.6356,205726.0972,216920.7927,30918.05832
"2017/6/26",846.5713885,56515.44051,4141.199765,40338.50544,17116.47196,22389.56087,63841.51198,1404.781962,11328.15483,7540.399544,17272.43216,1259.294348,61990.41317,57678.26334,24230.19633,59153.11128,194243.2279,8124.895936,8553.253331,89301.95474,1047.117842,9384.672464,85436.40345,255120.6063,205727.7243,216920.7722,30918.6186
"2017/6/27",846.5851108,56514.78441,4141.341812,40337.89635,17116.00957,22389.9827,63842.52558,1404.79957,11328.22186,7540.489635,17272.28973,1259.269478,61991.71053,57677.02867,24230.35306,59153.27902,194246.5423,8125.273408,8553.455365,89303.23979,1047.120274,9384.795971,85436.77476,255124.5771,205729.3515,216920.7518,30919.17888
"2017/6/28",846.5988331,56514.12831,4141.483859,40337.28726,17115.54718,22390.40452,63843.53919,1404.817177,11328.2889,7540.579726,17272.14729,1259.244609,61993.0079,57675.794,24230.5098,59153.44677,194249.8568,8125.650881,8553.657399,89304.52484,1047.122705,9384.919478,85437.14607,255128.5478,205730.9786,216920.7313,30919.73916
"2017/6/29",846.6125554,56513.4722,4141.625906,40336.67817,17115.08478,22390.82635,63844.55279,1404.834785,11328.35593,7540.669817,17272.00486,1259.219739,61994.30527,57674.55934,24230.66653,59153.61451,194253.1712,8126.028354,8553.859432,89305.8099,1047.125137,9385.042986,85437.51738,255132.5185,205732.6057,216920.7109,30920.29944
"2017/6/30",846.64,56512.16,4141.91,40335.46,17114.16,22391.67,63846.58,1404.87,11328.49,7540.85,17271.72,1259.17,61996.9,57672.09,24230.98,59153.95,194259.8,8126.7833,8554.2635,89308.38,1047.13,9385.29,85438.26,255140.46,205735.86,216920.67,30921.42
"2017/7/3",873.2043902,55416.17024,4321.701707,40305.41317,17580.24081,22737.60187,64060.85073,1423.308699,11441.90431,7959.961057,17371.4348,1300.05748,61704.76846,57147.47927,24448.66602,60578.02772,194225.8198,9010.165205,8745.657293,89355.88699,1072.015528,9524.731463,87559.66016,257546.0483,209089.0842,220392.3259,31356.37951
"2017/7/4",873.2217073,55415.45578,4321.818912,40305.39358,17580.54465,22737.82738,64060.99041,1423.320719,11441.97824,7960.234271,17371.4998,1300.084134,61704.57802,57147.13728,24448.80792,60578.95607,194225.7977,9010.741073,8745.782061,89355.91796,1072.031751,9524.822364,87561.04308,257547.6165,209091.2702,220394.5891,31356.66306
"2017/7/5",873.2390244,55414.74131,4321.936116,40305.374,17580.84848,22738.05289,64061.13009,1423.332739,11442.05218,7960.507486,17371.5648,1300.110788,61704.38758,57146.79529,24448.94983,60579.88441,194225.7755,9011.316941,8745.906829,89355.94893,1072.047974,9524.913265,87562.426,257549.1847,209093.4561,220396.8522,31356.9466
"2017/7/6",873.2563415,55414.02685,4322.053321,40305.35441,17581.15231,22738.2784,64061.26977,1423.344759,11442.12611,7960.7807,17371.62981,1300.137442,61704.19714,57146.4533,24449.09174,60580.81275,194225.7534,9011.892809,8746.031597,89355.9799,1072.064196,9525.004165,87563.80892,257550.7528,209095.642,220399.1154,31357.23015
"2017/7/7",873.2736585,55413.31238,4322.170525,40305.33482,17581.45615,22738.50391,64061.40946,1423.356779,11442.20004,7961.053915,17371.69481,1300.164096,61704.0067,57146.11131,24449.23365,60581.74109,194225.7312,9012.468678,8746.156365,89356.01087,1072.080419,9525.095066,87565.19184,257552.321,209097.828,220401.3785,31357.5137
"2017/7/10",873.2909756,55412.59792,4322.28773,40305.31523,17581.75998,22738.72942,64061.54914,1423.368799,11442.27398,7961.327129,17371.75981,1300.19075,61703.81627,57145.76932,24449.37555,60582.66944,194225.7091,9013.044546,8746.281132,89356.04184,1072.096642,9525.185966,87566.57477,257553.8892,209100.0139,220403.6416,31357.79724
"2017/7/11",873.3082927,55411.88345,4322.404934,40305.29565,17582.06381,22738.95493,64061.68882,1423.380819,11442.34791,7961.600344,17371.82482,1300.217405,61703.62583,57145.42734,24449.51746,60583.59778,194225.6869,9013.620414,8746.4059,89356.07281,1072.112864,9525.276867,87567.95769,257555.4574,209102.1998,220405.9048,31358.08079
"2017/7/12",873.3256098,55411.16899,4322.522139,40305.27606,17582.36765,22739.18044,64061.8285,1423.392839,11442.42184,7961.873558,17371.88982,1300.244059,61703.43539,57145.08535,24449.65937,60584.52612,194225.6648,9014.196282,8746.530668,89356.10378,1072.129087,9525.367767,87569.34061,257557.0256,209104.3858,220408.1679,31358.36433
"2017/7/13",873.3429268,55410.45452,4322.639343,40305.25647,17582.67148,22739.40595,64061.96818,1423.404859,11442.49578,7962.146773,17371.95482,1300.270713,61703.24495,57144.74336,24449.80128,60585.45447,194225.6426,9014.772151,8746.655436,89356.13475,1072.14531,9525.458668,87570.72353,257558.5937,209106.5717,220410.4311,31358.64788
"2017/7/14",873.3602439,55409.74006,4322.756548,40305.23689,17582.97532,22739.63146,64062.10786,1423.416879,11442.56971,7962.419987,17372.01982,1300.297367,61703.05452,57144.40137,24449.94318,60586.38281,194225.6205,9015.348019,8746.780204,89356.16572,1072.161532,9525.549568,87572.10645,257560.1619,209108.7576,220412.6942,31358.93143
"2017/7/17",873.377561,55409.02559,4322.873752,40305.2173,17583.27915,22739.85697,64062.24754,1423.428899,11442.64365,7962.693202,17372.08483,1300.324021,61702.86408,57144.05938,24450.08509,60587.31115,194225.5983,9015.923887,8746.904971,89356.19669,1072.177755,9525.640469,87573.48937,257561.7301,209110.9436,220414.9573,31359.21497
"2017/7/18",873.394878,55408.31113,4322.990957,40305.19771,17583.58298,22740.08248,64062.38722,1423.440919,11442.71758,7962.966417,17372.14983,1300.350675,61702.67364,57143.71739,24450.227,60588.23949,194225.5762,9016.499755,8747.029739,89356.22765,1072.193977,9525.73137,87574.87229,257563.2983,209113.1295,220417.2205,31359.49852
"2017/7/19",873.4121951,55407.59666,4323.108161,40305.17812,17583.88682,22740.30799,64062.5269,1423.452939,11442.79151,7963.239631,17372.21483,1300.37733,61702.4832,57143.3754,24450.36891,60589.16784,194225.554,9017.075624,8747.154507,89356.25862,1072.2102,9525.82227,87576.25521,257564.8665,209115.3154,220419.4836,31359.78206
"2017/7/20",873.4295122,55406.8822,4323.225366,40305.15854,17584.19065,22740.5335,64062.66659,1423.464959,11442.86545,7963.512846,17372.27984,1300.403984,61702.29276,57143.03341,24450.51081,60590.09618,194225.5319,9017.651492,8747.279275,89356.28959,1072.226423,9525.913171,87577.63813,257566.4346,209117.5014,220421.7467,31360.06561
"2017/7/21",873.4468293,55406.16773,4323.34257,40305.13895,17584.49448,22740.75901,64062.80627,1423.476979,11442.93938,7963.78606,17372.34484,1300.430638,61702.10233,57142.69143,24450.65272,60591.02452,194225.5097,9018.22736,8747.404043,89356.32056,1072.242645,9526.004071,87579.02105,257568.0028,209119.6873,220424.0099,31360.34916
"2017/7/24",873.4641463,55405.45326,4323.459775,40305.11936,17584.79832,22740.98452,64062.94595,1423.488999,11443.01331,7964.059275,17372.40984,1300.457292,61701.91189,57142.34944,24450.79463,60591.95286,194225.4876,9018.803228,8747.52881,89356.35153,1072.258868,9526.094972,87580.40397,257569.571,209121.8733,220426.273,31360.6327
"2017/7/25",873.4814634,55404.7388,4323.576979,40305.09977,17585.10215,22741.21003,64063.08563,1423.501019,11443.08725,7964.332489,17372.47485,1300.483946,61701.72145,57142.00745,24450.93654,60592.88121,194225.4654,9019.379097,8747.653578,89356.3825,1072.275091,9526.185872,87581.78689,257571.1392,209124.0592,220428.5362,31360.91625
"2017/7/26",873.4987805,55404.02433,4323.694184,40305.08019,17585.40598,22741.43553,64063.22531,1423.513039,11443.16118,7964.605704,17372.53985,1300.5106,61701.53101,57141.66546,24451.07844,60593.80955,194225.4433,9019.954965,8747.778346,89356.41347,1072.291313,9526.276773,87583.16981,257572.7074,209126.2451,220430.7993,31361.19979
"2017/7/27",873.5160976,55403.30987,4323.811388,40305.0606,17585.70982,22741.66104,64063.36499,1423.525059,11443.23512,7964.878918,17372.60485,1300.537255,61701.34058,57141.32347,24451.22035,60594.73789,194225.4211,9020.530833,8747.903114,89356.44444,1072.307536,9526.367674,87584.55273,257574.2755,209128.4311,220433.0624,31361.48334
"2017/7/28",873.5334146,55402.5954,4323.928593,40305.04101,17586.01365,22741.88655,64063.50467,1423.537079,11443.30905,7965.152133,17372.66986,1300.563909,61701.15014,57140.98148,24451.36226,60595.66624,194225.399,9021.106701,8748.027882,89356.47541,1072.323759,9526.458574,87585.93565,257575.8437,209130.617,220435.3256,31361.76689
"2017/7/31",873.5507317,55401.88094,4324.045797,40305.02143,17586.31749,22742.11206,64063.64435,1423.549099,11443.38298,7965.425347,17372.73486,1300.590563,61700.9597,57140.63949,24451.50417,60596.59458,194225.3768,9021.68257,8748.152649,89356.50638,1072.339981,9526.549475,87587.31857,257577.4119,209132.8029,220437.5887,31362.05043
"2017/8/1",873.5680488,55401.16647,4324.163002,40305.00184,17586.62132,22742.33757,64063.78403,1423.561119,11443.45692,7965.698562,17372.79986,1300.617217,61700.76926,57140.2975,24451.64607,60597.52292,194225.3547,9022.258438,8748.277417,89356.53735,1072.356204,9526.640375,87588.70149,257578.9801,209134.9889,220439.8519,31362.33398
"2017/8/2",873.5853659,55400.45201,4324.280206,40304.98225,17586.92515,22742.56308,64063.92371,1423.573139,11443.53085,7965.971776,17372.86487,1300.643871,61700.57882,57139.95552,24451.78798,60598.45126,194225.3325,9022.834306,8748.402185,89356.56832,1072.372427,9526.731276,87590.08442,257580.5483,209137.1748,220442.115,31362.61752
"2017/8/3",873.6026829,55399.73754,4324.397411,40304.96266,17587.22899,22742.78859,64064.0634,1423.585159,11443.60478,7966.244991,17372.92987,1300.670525,61700.38839,57139.61353,24451.92989,60599.37961,194225.3104,9023.410174,8748.526953,89356.59929,1072.388649,9526.822176,87591.46734,257582.1164,209139.3607,220444.3781,31362.90107
"2017/8/4",873.62,55399.02308,4324.514615,40304.94308,17587.53282,22743.0141,64064.20308,1423.597179,11443.67872,7966.518205,17372.99487,1300.697179,61700.19795,57139.27154,24452.07179,60600.30795,194225.2882,9023.986043,8748.651721,89356.63026,1072.404872,9526.913077,87592.85026,257583.6846,209141.5467,220446.6413,31363.18462
"2017/8/7",873.6373171,55398.30861,4324.63182,40304.92349,17587.83665,22743.23961,64064.34276,1423.609199,11443.75265,7966.79142,17373.05987,1300.723834,61700.00751,57138.92955,24452.2137,60601.23629,194225.2661,9024.561911,8748.776488,89356.66123,1072.421094,9527.003977,87594.23318,257585.2528,209143.7326,220448.9044,31363.46816
"2017/8/8",873.6546341,55397.59415,4324.749024,40304.9039,17588.14049,22743.46512,64064.48244,1423.62122,11443.82659,7967.064634,17373.12488,1300.750488,61699.81707,57138.58756,24452.35561,60602.16463,194225.2439,9025.137779,8748.901256,89356.6922,1072.437317,9527.094878,87595.6161,257586.821,209145.9185,220451.1676,31363.75171
"2017/8/9",873.6719512,55396.87968,4324.866229,40304.88432,17588.44432,22743.69063,64064.62212,1423.63324,11443.90052,7967.337849,17373.18988,1300.777142,61699.62664,57138.24557,24452.49752,60603.09298,194225.2218,9025.713647,8749.026024,89356.72316,1072.45354,9527.185779,87596.99902,257588.3892,209148.1045,220453.4307,31364.03525
"2017/8/10",873.6892683,55396.16522,4324.983433,40304.86473,17588.74816,22743.91614,64064.7618,1423.64526,11443.97445,7967.611063,17373.25488,1300.803796,61699.4362,57137.90358,24452.63942,60604.02132,194225.1996,9026.289516,8749.150792,89356.75413,1072.469762,9527.276679,87598.38194,257589.9573,209150.2904,220455.6938,31364.3188
"2017/8/11",873.7065854,55395.45075,4325.100638,40304.84514,17589.05199,22744.14165,64064.90148,1423.65728,11444.04839,7967.884278,17373.31989,1300.83045,61699.24576,57137.56159,24452.78133,60604.94966,194225.1774,9026.865384,8749.275559,89356.7851,1072.485985,9527.36758,87599.76486,257591.5255,209152.4763,220457.957,31364.60235
"2017/8/14",873.7239024,55394.73629,4325.217842,40304.82555,17589.35582,22744.36716,64065.04116,1423.6693,11444.12232,7968.157492,17373.38489,1300.857104,61699.05532,57137.21961,24452.92324,60605.87801,194225.1553,9027.441252,8749.400327,89356.81607,1072.502208,9527.45848,87601.14778,257593.0937,209154.6623,220460.2201,31364.88589
"2017/8/15",873.7412195,55394.02182,4325.335047,40304.80597,17589.65966,22744.59267,64065.18084,1423.68132,11444.19625,7968.430707,17373.44989,1300.883759,61698.86488,57136.87762,24453.06515,60606.80635,194225.1331,9028.01712,8749.525095,89356.84704,1072.51843,9527.549381,87602.5307,257594.6619,209156.8482,220462.4833,31365.16944
"2017/8/16",873.7585366,55393.30735,4325.452251,40304.78638,17589.96349,22744.81818,64065.32053,1423.69334,11444.27019,7968.703921,17373.5149,1300.910413,61698.67445,57136.53563,24453.20705,60607.73469,194225.111,9028.592989,8749.649863,89356.87801,1072.534653,9527.640281,87603.91362,257596.2301,209159.0341,220464.7464,31365.45298
"2017/8/17",873.7758537,55392.59289,4325.569456,40304.76679,17590.26732,22745.04369,64065.46021,1423.70536,11444.34412,7968.977136,17373.5799,1300.937067,61698.48401,57136.19364,24453.34896,60608.66303,194225.0888,9029.168857,8749.774631,89356.90898,1072.550876,9527.731182,87605.29654,257597.7982,209161.2201,220467.0095,31365.73653
"2017/8/18",873.7931707,55391.87842,4325.68666,40304.7472,17590.57116,22745.2692,64065.59989,1423.71738,11444.41806,7969.25035,17373.6449,1300.963721,61698.29357,57135.85165,24453.49087,60609.59138,194225.0667,9029.744725,8749.899398,89356.93995,1072.567098,9527.822083,87606.67946,257599.3664,209163.406,220469.2727,31366.02008
"2017/8/21",873.8104878,55391.16396,4325.803865,40304.72762,17590.87499,22745.49471,64065.73957,1423.7294,11444.49199,7969.523565,17373.70991,1300.990375,61698.10313,57135.50966,24453.63278,60610.51972,194225.0445,9030.320593,8750.024166,89356.97092,1072.583321,9527.912983,87608.06238,257600.9346,209165.592,220471.5358,31366.30362
"2017/8/22",873.8278049,55390.44949,4325.921069,40304.70803,17591.17882,22745.72022,64065.87925,1423.74142,11444.56592,7969.796779,17373.77491,1301.017029,61697.9127,57135.16767,24453.77468,60611.44806,194225.0224,9030.896462,8750.148934,89357.00189,1072.599543,9528.003884,87609.4453,257602.5028,209167.7779,220473.799,31366.58717
"2017/8/23",873.845122,55389.73503,4326.038274,40304.68844,17591.48266,22745.94573,64066.01893,1423.75344,11444.63986,7970.069994,17373.83991,1301.043684,61697.72226,57134.82568,24453.91659,60612.3764,194225.0002,9031.47233,8750.273702,89357.03286,1072.615766,9528.094784,87610.82822,257604.071,209169.9638,220476.0621,31366.87071
"2017/8/24",873.862439,55389.02056,4326.155478,40304.66886,17591.78649,22746.17124,64066.15861,1423.76546,11444.71379,7970.343208,17373.90492,1301.070338,61697.53182,57134.4837,24454.0585,60613.30475,194224.9781,9032.048198,8750.39847,89357.06383,1072.631989,9528.185685,87612.21114,257605.6391,209172.1498,220478.3252,31367.15426
"2017/8/25",873.8797561,55388.3061,4326.272683,40304.64927,17592.09033,22746.39675,64066.29829,1423.77748,11444.78772,7970.616423,17373.96992,1301.096992,61697.34138,57134.14171,24454.20041,60614.23309,194224.9559,9032.624067,8750.523237,89357.0948,1072.648211,9528.276585,87613.59407,257607.2073,209174.3357,220480.5884,31367.4378
"2017/8/28",873.8970732,55387.59163,4326.389887,40304.62968,17592.39416,22746.62226,64066.43797,1423.7895,11444.86166,7970.889637,17374.03492,1301.123646,61697.15094,57133.79972,24454.34231,60615.16143,194224.9338,9033.199935,8750.648005,89357.12577,1072.664434,9528.367486,87614.97699,257608.7755,209176.5216,220482.8515,31367.72135
"2017/8/29",873.9143902,55386.87717,4326.507092,40304.61009,17592.69799,22746.84777,64066.57765,1423.80152,11444.93559,7971.162852,17374.09992,1301.1503,61696.96051,57133.45773,24454.48422,60616.08977,194224.9116,9033.775803,8750.772773,89357.15674,1072.680657,9528.458386,87616.35991,257610.3437,209178.7076,220485.1147,31368.0049
"2017/8/30",873.9317073,55386.1627,4326.624296,40304.59051,17593.00183,22747.07328,64066.71734,1423.81354,11445.00952,7971.436066,17374.16493,1301.176954,61696.77007,57133.11574,24454.62613,60617.01812,194224.8895,9034.351671,8750.897541,89357.1877,1072.696879,9528.549287,87617.74283,257611.9119,209180.8935,220487.3778,31368.28844
"2017/8/31",873.9490244,55385.44824,4326.741501,40304.57092,17593.30566,22747.29879,64066.85702,1423.82556,11445.08346,7971.709281,17374.22993,1301.203609,61696.57963,57132.77375,24454.76804,60617.94646,194224.8673,9034.92754,8751.022309,89357.21867,1072.713102,9528.640188,87619.12575,257613.48,209183.0794,220489.6409,31368.57199
"2017/9/1",873.9663415,55384.73377,4326.858705,40304.55133,17593.60949,22747.5243,64066.9967,1423.83758,11445.15739,7971.982495,17374.29493,1301.230263,61696.38919,57132.43176,24454.90994,60618.8748,194224.8452,9035.503408,8751.147076,89357.24964,1072.729325,9528.731088,87620.50867,257615.0482,209185.2654,220491.9041,31368.85553
